# t,Ekin,enst
.000000000000000,.000000000000000,.000000000000000
.1250000000000001,.1884162568651170E-02,30.07464280105544
.2457969028208190,.2621190485078432E-02,23.31395723476458
.3497814169249130,.3120045468464700E-02,20.95407410879297
.4537659310290070,.3545492060291377E-02,19.69349969502321
.5577504451331011,.3919682697918826E-02,18.96265716166814
.6617349592371952,.4256228340260214E-02,18.49790983826446
.7657194733412892,.4564513727431984E-02,18.20950488870573
.8697039874453832,.4851185090136823E-02,18.04033820660196
.9736885015494773,.5121425514485310E-02,17.95980559340610
1.077673015653571,.5376564336195002E-02,17.93917417937395
1.181657529757665,.5619024988268342E-02,17.94734334268589
1.285642043861760,.5851298154999953E-02,17.97326763725920
1.389626557965854,.6074380772065905E-02,18.01483079968468
1.493611072069948,.6289588400262927E-02,18.06682822002763
1.597595586174042,.6498216742544288E-02,18.12496361064285
1.701580100278136,.6701059312914103E-02,18.18520291082222
1.805564614382230,.6898905590512321E-02,18.24464585701782
1.909549128486324,.7092516302499418E-02,18.30364219123774
2.013533642590418,.7281930468835965E-02,18.36030327855418
2.117518156694512,.7466799862287024E-02,18.40919215104370
2.221502670798606,.7647890711033221E-02,18.45047566316090
2.325487184902700,.7826646607148510E-02,18.48992289864618
2.429471699006794,.8003131773816327E-02,18.52870902112360
# t,Ekin,enst
.000000000000000,.000000000000000,.000000000000000
